title	video_url	thumnail_url
【#バイオハザード】完全初見！メイドはまだ詰んでない！！【＃バイオハザードHDリマスター】	https://www.youtube.com/watch?v=2ZWlDHRiAN0	https://i.ytimg.com/vi/2ZWlDHRiAN0/hqdefault.jpg
【#スーパーマリオブラザーズ2】今再びの8面【＃レトロゲーム】	https://www.youtube.com/watch?v=06KIXbb1c0s	https://i.ytimg.com/vi/06KIXbb1c0s/hqdefault.jpg
【#クラッシュバンディクー】(無事に接続出来たら)プレステアクションの金字塔やる【＃レトロゲーム】	https://www.youtube.com/watch?v=AxD7aaQLiw4	https://i.ytimg.com/vi/AxD7aaQLiw4/hqdefault.jpg
【#悪魔城伝説】完全初見！悪魔城に再び挑むメイド【＃レトロゲーム】	https://www.youtube.com/watch?v=D_0nPXfGauU	https://i.ytimg.com/vi/D_0nPXfGauU/hqdefault.jpg
【#バイオハザード】完全初見！この時代に新鮮過ぎるぞ、このメイド【＃バイオハザードHDリマスター】	https://www.youtube.com/watch?v=perlBg-Hasw	https://i.ytimg.com/vi/perlBg-Hasw/hqdefault.jpg
【#朝活】キッズたちも海に行こうよ【＃雑談】	https://www.youtube.com/watch?v=COIEHAbgux8	https://i.ytimg.com/vi/COIEHAbgux8/hqdefault.jpg
【＃ミシシッピー殺人事件】色々な意味で伝説のミステリーアドベンチャーに挑むメイド【＃レトロゲーム】	https://www.youtube.com/watch?v=HAmq1okkbuM	https://i.ytimg.com/vi/HAmq1okkbuM/hqdefault.jpg
【#朝活】朝なんだぞ氷室【＃雑談】	https://www.youtube.com/watch?v=IKhgIF6NV_E	https://i.ytimg.com/vi/IKhgIF6NV_E/hqdefault.jpg
【#バイオハザード】初のバイオに挑む完全初見メイド【＃バイオハザードHDリマスター】	https://www.youtube.com/watch?v=bI6V0D5-qaE	https://i.ytimg.com/vi/bI6V0D5-qaE/hqdefault.jpg
【#ロックマンX】完全初見！待ってろシグマ！サブタン無くても勝ってやる【＃レトロゲーム】	https://www.youtube.com/watch?v=cwDPj8-omZY	https://i.ytimg.com/vi/cwDPj8-omZY/hqdefault.jpg
【#メトロイドフュージョン】クリア耐久！見届けるぞサムスの戦い！【＃レトロゲーム】	https://www.youtube.com/watch?v=5etu9PeDg5k	https://i.ytimg.com/vi/5etu9PeDg5k/hqdefault.jpg
【#がんばれゴエモンきらきら道中】それじゃあ、ダンサーになろう【〜僕がダンサーになった理由〜】	https://www.youtube.com/watch?v=a-KHCA9Sq6U	https://i.ytimg.com/vi/a-KHCA9Sq6U/hqdefault.jpg
【#ロックマンX】完全初見！Xシリーズを堪能しつつクリアまでいけるか！？【＃レトロゲーム】	https://www.youtube.com/watch?v=Zb3xMn_5JZw	https://i.ytimg.com/vi/Zb3xMn_5JZw/hqdefault.jpg
【 #グラディウス】不死鳥のメイディウス【＃Gradius】	https://www.youtube.com/watch?v=DCR0MdFSY4I	https://i.ytimg.com/vi/DCR0MdFSY4I/hqdefault.jpg
【#朝活】君にアイスを分けてあげる【＃雑談】	https://www.youtube.com/watch?v=fCo-RtHj2Qk	https://i.ytimg.com/vi/fCo-RtHj2Qk/hqdefault.jpg
【#メトロイドフュージョン】完全初見！ニセモノ絶対ゆるさないサムス【＃レトロゲーム】	https://www.youtube.com/watch?v=BX5fcuz3e7U	https://i.ytimg.com/vi/BX5fcuz3e7U/hqdefault.jpg
【#ロックマンX】完全初見！わたくしの知らないロックマンの新たなる戦い！【＃レトロゲーム】	https://www.youtube.com/watch?v=D_IpbGyxea8	https://i.ytimg.com/vi/D_IpbGyxea8/hqdefault.jpg
【#スーパーマリオブラザーズ2】8面まで来た！最終回なるか……？【＃レトロゲーム】	https://www.youtube.com/watch?v=aXideyidJG0	https://i.ytimg.com/vi/aXideyidJG0/hqdefault.jpg
【#メトロイドフュージョン】完全初見！ベビー亡き後の世界のサムス【＃レトロゲーム】	https://www.youtube.com/watch?v=kaj3szznR7g	https://i.ytimg.com/vi/kaj3szznR7g/hqdefault.jpg
【#雑談】歌枠リレーおつかれさまでございます【氷室うつろ】	https://www.youtube.com/watch?v=cVBbRtJ_R8k	https://i.ytimg.com/vi/cVBbRtJ_R8k/hqdefault.jpg
【＃世界で1番かわいい歌枠リレー🎀💕】全ての『かわいい』を過去にする【星めぐり学園／氷室うつろ】	https://www.youtube.com/watch?v=orlRuoPWhEQ	https://i.ytimg.com/vi/orlRuoPWhEQ/hqdefault.jpg
【#朝活】夏の足音【＃雑談】	https://www.youtube.com/watch?v=V5aue5MX4qI	https://i.ytimg.com/vi/V5aue5MX4qI/hqdefault.jpg
【#SUPER魂斗羅】そろそろなるか、スーパーに。【＃レトロゲーム】	https://www.youtube.com/watch?v=jPh0oe8KFVg	https://i.ytimg.com/vi/jPh0oe8KFVg/hqdefault.jpg
【#朝活】や　あ　キ　ッ　ズ【＃雑談】	https://www.youtube.com/watch?v=b1qT3f9GXIg	https://i.ytimg.com/vi/b1qT3f9GXIg/hqdefault.jpg
【#がんばれゴエモンきらきら道中】伝説の神ゲーで輝くメイド【〜僕がダンサーになった理由〜】	https://www.youtube.com/watch?v=9cJ6Ho8J1KE	https://i.ytimg.com/vi/9cJ6Ho8J1KE/hqdefault.jpg
【#シャドウバースワールズビヨンド】カードゲームガチ勢がビヨンドをやらずにいられるか【＃ShadowverseWorldsBeyond】	https://www.youtube.com/watch?v=uITuPYVo3tE	https://i.ytimg.com/vi/uITuPYVo3tE/hqdefault.jpg
【#スーパーマリオブラザーズ2】何がなんでも7面【＃レトロゲーム】	https://www.youtube.com/watch?v=oFAJ7HTQBhM	https://i.ytimg.com/vi/oFAJ7HTQBhM/hqdefault.jpg
【#悪魔城ドラキュラ】クリアしたいぞ！時計塔を越えて目指せドラキュラ【＃レトロゲーム】	https://www.youtube.com/watch?v=Ce4_IoMomu8	https://i.ytimg.com/vi/Ce4_IoMomu8/hqdefault.jpg
ダルすぎる雨宿りをするカスのおねえちゃん	https://www.youtube.com/watch?v=597Pmg6284E	https://i.ytimg.com/vi/597Pmg6284E/hqdefault.jpg
【#歌枠】おい！練習しないといけないんだ！歌！	https://www.youtube.com/watch?v=C5GerTLuLww	https://i.ytimg.com/vi/C5GerTLuLww/hqdefault.jpg
【#がんばれゴエモンきらきら道中】横スクロールアクションの最高峰！本物の輝きを求めて【ⓒKonami Digital Entertainment】	https://www.youtube.com/watch?v=PyZucA9UIRw	https://i.ytimg.com/vi/PyZucA9UIRw/hqdefault.jpg
【#レミングス】集団作業パズルゲームで遊ぼう【＃Lemmings】	https://www.youtube.com/watch?v=fm-G8jlaLjU	https://i.ytimg.com/vi/fm-G8jlaLjU/hqdefault.jpg
【#スーパーマリオブラザーズ2】クリア、出来るのか？【＃レトロゲーム】	https://www.youtube.com/watch?v=Z7Hg72w-KSI	https://i.ytimg.com/vi/Z7Hg72w-KSI/hqdefault.jpg
【#悪魔城ドラキュラ】ムチとメイドは城の華【＃レトロゲーム】	https://www.youtube.com/watch?v=xzjiEis6UCo	https://i.ytimg.com/vi/xzjiEis6UCo/hqdefault.jpg
【#朝活】朝までも氷室【＃雑談】	https://www.youtube.com/watch?v=QV8esrdI_BI	https://i.ytimg.com/vi/QV8esrdI_BI/hqdefault.jpg
【#46億年物語】人　間　最　高【はるかなるエデンへ】	https://www.youtube.com/watch?v=eHcEUhofkkA	https://i.ytimg.com/vi/eHcEUhofkkA/hqdefault.jpg
【#悪魔城ドラキュラ】初めての悪魔城VSメイド！！【＃レトロゲーム】	https://www.youtube.com/watch?v=QyF2vCBEp7s	https://i.ytimg.com/vi/QyF2vCBEp7s/hqdefault.jpg
【雑談】時間が余ったメイドの雑談	https://www.youtube.com/watch?v=NHbLrZtebwI	https://i.ytimg.com/vi/NHbLrZtebwI/hqdefault.jpg
【＃スーパードンキーコング3】クレマトア島完全制覇へ！【＃レトロゲーム】	https://www.youtube.com/watch?v=eGlzdKBi2Xc	https://i.ytimg.com/vi/eGlzdKBi2Xc/hqdefault.jpg
【#SlaytheSpire】雑談しながら心臓を倒す【＃スレスパ】	https://www.youtube.com/watch?v=iurf_bosaAc	https://i.ytimg.com/vi/iurf_bosaAc/hqdefault.jpg
【#スーパーマリオブラザーズ2】このゲームの恐ろしさに気づいてしまったメイド【＃マリオ2】	https://www.youtube.com/watch?v=egbnjHT8JM4	https://i.ytimg.com/vi/egbnjHT8JM4/hqdefault.jpg
【#46億年物語】大進化うつろ最強生物への道【はるかなるエデンへ】	https://www.youtube.com/watch?v=dTp9l5MArZE	https://i.ytimg.com/vi/dTp9l5MArZE/hqdefault.jpg
【#朝活】起きたか氷室【雑談】	https://www.youtube.com/watch?v=R24k3KCH3U8	https://i.ytimg.com/vi/R24k3KCH3U8/hqdefault.jpg
【 #グラディウス】もう七面しか見てない【＃Gradius】	https://www.youtube.com/watch?v=ygdKeUKRGNU	https://i.ytimg.com/vi/ygdKeUKRGNU/hqdefault.jpg
【#スーパーマリオブラザーズ2】長期戦覚悟！シリーズ最難関の攻略を始めるメイド【＃マリオ2】	https://www.youtube.com/watch?v=47NJoPLr_6g	https://i.ytimg.com/vi/47NJoPLr_6g/hqdefault.jpg
【#46億年物語】大進化うつろ大暴れ46億年【はるかなるエデンへ】	https://www.youtube.com/watch?v=twuPjQYhk3w	https://i.ytimg.com/vi/twuPjQYhk3w/hqdefault.jpg
【#雑談】これなんだと思う？雑談だよ、雑談【氷室うつろ】	https://www.youtube.com/watch?v=Dk7j1u2FMEk	https://i.ytimg.com/vi/Dk7j1u2FMEk/hqdefault.jpg
【＃スーパードンキーコング3】カオスのかくれがから！じゃ、クリアしちゃおうかな〜！？【＃レトロゲーム】	https://www.youtube.com/watch?v=AuNfF-1otZI	https://i.ytimg.com/vi/AuNfF-1otZI/hqdefault.jpg
【#SlaytheSpire】メイドが喋りながらカード回すだけ【＃スレスパ】	https://www.youtube.com/watch?v=66B7UqCcdD8	https://i.ytimg.com/vi/66B7UqCcdD8/hqdefault.jpg
【#シャドウゲイト】ざんねん！うつろのぼうけんはこれでおわってしまった！【＃レトロゲーム】	https://www.youtube.com/watch?v=yuCQ4oTmq7Q	https://i.ytimg.com/vi/yuCQ4oTmq7Q/hqdefault.jpg
【＃スーパードンキーコング3】ギミック満載！高難易度ドンキーコングに挑むメイドと象【＃レトロゲーム】	https://www.youtube.com/watch?v=zA5TZfH8770	https://i.ytimg.com/vi/zA5TZfH8770/hqdefault.jpg
【 #クロノトリガー 】#8「運命の時へ」から！遂にラヴォス討伐の時が来た！？(※ネタバレ注意)【クロノ・トリガー】	https://www.youtube.com/watch?v=WmFlEEHjkXo	https://i.ytimg.com/vi/WmFlEEHjkXo/hqdefault.jpg
【 #グラディウス】ついにクリアなるか！？メイドの頑張りメイディウス【＃Gradius】	https://www.youtube.com/watch?v=gte4MNhxmSo	https://i.ytimg.com/vi/gte4MNhxmSo/hqdefault.jpg
【＃スーパードンキーコング3】ついに三作目を遊ぶ時が来た！ドンキーもいない！ディーディーもいない！【＃レトロゲーム】	https://www.youtube.com/watch?v=4g9sh1g_udM	https://i.ytimg.com/vi/4g9sh1g_udM/hqdefault.jpg
【#ファンタズム】敵に乗り移って戦え！泣けるアーケードゲーム！？【＃Phantasm】	https://www.youtube.com/watch?v=Gj0PIRjS6Ow	https://i.ytimg.com/vi/Gj0PIRjS6Ow/hqdefault.jpg
【お祝い配信】氷室うつろ2万人記念＆ハーフアニバーサリー！【星めぐり学園／氷室うつろ】	https://www.youtube.com/watch?v=5Ad2G4Hx2n4	https://i.ytimg.com/vi/5Ad2G4Hx2n4/hqdefault.jpg
自称「ゲーセンの王」なカスのおねえちゃん	https://www.youtube.com/watch?v=j01JcPaf4uY	https://i.ytimg.com/vi/j01JcPaf4uY/hqdefault.jpg
【#スーパーマリオブラザーズ】伝説のゲームをクリアしてみたいんだ！【ノーノーマリオ】	https://www.youtube.com/watch?v=zd_tzQhFrzg	https://i.ytimg.com/vi/zd_tzQhFrzg/hqdefault.jpg
一緒に2万人の瞬間を見守る配信	https://www.youtube.com/watch?v=gN-CZiaWPWE	https://i.ytimg.com/vi/gN-CZiaWPWE/hqdefault.jpg
【#歌枠】氷室うつろデビュー半年記念ウィーク朝活、ラスト【朝活】	https://www.youtube.com/watch?v=B_yH-2Rplcw	https://i.ytimg.com/vi/B_yH-2Rplcw/hqdefault.jpg
【 #ロックマン7】残すはワイリーステージ！牙を剥く高難易度！？【宿命の対決‼】	https://www.youtube.com/watch?v=kNNe5h5fek8	https://i.ytimg.com/vi/kNNe5h5fek8/hqdefault.jpg
【#朝活】氷室うつろデビュー半年記念ウィーク朝活、その3【雑談】	https://www.youtube.com/watch?v=8DFL9ZvQ6w0	https://i.ytimg.com/vi/8DFL9ZvQ6w0/hqdefault.jpg
【 #グラディウス】前回7面までいけたメイドの頑張りメイディウス【＃Gradius】	https://www.youtube.com/watch?v=7A5tdD11j7E	https://i.ytimg.com/vi/7A5tdD11j7E/hqdefault.jpg
【 #トリオザパンチ】伝説の奇ゲーに挑むメイド【アーケードアーカイブス】	https://www.youtube.com/watch?v=Y53w21jBWBI	https://i.ytimg.com/vi/Y53w21jBWBI/hqdefault.jpg
【＃朝活】半年記念を迎える氷室うつろの朝枠、その2【雑談】	https://www.youtube.com/watch?v=hbxi82MI2FY	https://i.ytimg.com/vi/hbxi82MI2FY/hqdefault.jpg
【 #ロックマン7】SFCのロックマン⁉ワイリー脱獄してる…だと⁉【宿命の対決!】	https://www.youtube.com/watch?v=DrMkjqucb38	https://i.ytimg.com/vi/DrMkjqucb38/hqdefault.jpg
【#朝活】氷室うつろデビュー半年記念ウィーク朝活【雑談】	https://www.youtube.com/watch?v=a7N4tET0FwU	https://i.ytimg.com/vi/a7N4tET0FwU/hqdefault.jpg
【 #クロノトリガー 】#7「運命の時へ」から！ラヴォス戦に備えて各時代を巡れ！(※ネタバレ注意)【クロノ・トリガー】	https://www.youtube.com/watch?v=AIMo4J6bdCc	https://i.ytimg.com/vi/AIMo4J6bdCc/hqdefault.jpg
【 #グラディウス】5面を超えたいメイディウス【＃Gradius】	https://www.youtube.com/watch?v=gjsTOqmzhXU	https://i.ytimg.com/vi/gjsTOqmzhXU/hqdefault.jpg
【 #スプラッターハウス】クリア耐久！ゲーセンといえばこのゲーム！傑作横スクロールアクション！【アーケードアーカイブス】	https://www.youtube.com/watch?v=EehE5PU4tVg	https://i.ytimg.com/vi/EehE5PU4tVg/hqdefault.jpg
【 #ワリオランド】宝コンプで走り抜けられるか！？ワリオで荒ぶるメイド【スーパーマリオランド3】	https://www.youtube.com/watch?v=B-DOV0pRxyM	https://i.ytimg.com/vi/B-DOV0pRxyM/hqdefault.jpg
【 #グラディウス】復活のメイディウス【＃Gradius】	https://www.youtube.com/watch?v=otWFgLmZAac	https://i.ytimg.com/vi/otWFgLmZAac/hqdefault.jpg
【 #ワリオランド】ワリオが主役のゲームをやるんでございます【スーパーマリオランド3】	https://www.youtube.com/watch?v=LmraDRbbIyk	https://i.ytimg.com/vi/LmraDRbbIyk/hqdefault.jpg
【 #Unrailed!】うっかりゲーム部コラボ！事務所の先輩方と協力するでございますよ【星めぐり学園コラボ】	https://www.youtube.com/watch?v=FpObWw8XQ1o	https://i.ytimg.com/vi/FpObWw8XQ1o/hqdefault.jpg
うつろにおすすめのゲームを教える夜会	https://www.youtube.com/watch?v=Sv-LNdaGUio	https://i.ytimg.com/vi/Sv-LNdaGUio/hqdefault.jpg
【 #がんばれゴエモン3 獅子重禄兵衛のからくり卍固め】後半戦だ！過去と未来を行き来するゴエモン【＃レトロゲーム】	https://www.youtube.com/watch?v=stXVOU9VFdo	https://i.ytimg.com/vi/stXVOU9VFdo/hqdefault.jpg
【＃ドラゴンボールZ KAKAROT】最終回！サイヤ人とベジータとメイドの10年後【＃完全初見】	https://www.youtube.com/watch?v=vyQBqIf4WFw	https://i.ytimg.com/vi/vyQBqIf4WFw/hqdefault.jpg
【 #6つの金貨】ゲームボーイのマリオ第二弾！夢の一枠クリアなるか！？【＃スーパーマリオランド2】	https://www.youtube.com/watch?v=hqQIcdECGFA	https://i.ytimg.com/vi/hqQIcdECGFA/hqdefault.jpg
【 #歌枠】未経験から4ヶ月ボイトレしたメイドの伝説の歌枠【＃朝活】	https://www.youtube.com/watch?v=IsCZgtUZKbk	https://i.ytimg.com/vi/IsCZgtUZKbk/hqdefault.jpg
【 #サンドラの大冒険】超高難易度かつ最高のゲームを遊んでいくメイド【ワルキューレとの出逢い】	https://www.youtube.com/watch?v=bp0hZwPI9_o	https://i.ytimg.com/vi/bp0hZwPI9_o/hqdefault.jpg
【 #ロックマン6】クリア耐久！ワイリーより格上の博士を土下座させる【史上最大の戦い!! 】	https://www.youtube.com/watch?v=5IOe_r1CRvY	https://i.ytimg.com/vi/5IOe_r1CRvY/hqdefault.jpg
【 #スーパーマリオUSA】FC版に挫折しSFC版をやるんだよ、GWだからさ【＃完全初見】	https://www.youtube.com/watch?v=Ozmyo58PVw0	https://i.ytimg.com/vi/Ozmyo58PVw0/hqdefault.jpg
キッズにスト２接待を求めるカスのおねえちゃん	https://www.youtube.com/watch?v=fEWSywTlSKg	https://i.ytimg.com/vi/fEWSywTlSKg/hqdefault.jpg
【 #がんばれゴエモン3 獅子重禄兵衛のからくり卍固め】たっぷり遊ぶぞ！GWらしい大ボリュームなゴエモン！【＃レトロゲーム】	https://www.youtube.com/watch?v=JkrxKgYfmVk	https://i.ytimg.com/vi/JkrxKgYfmVk/hqdefault.jpg
【 #ワギャンランド2】完全初見クリア耐久メイド、ウギャンランド2【＃レトロゲーム】	https://www.youtube.com/watch?v=_nDQYPc59Gg	https://i.ytimg.com/vi/_nDQYPc59Gg/hqdefault.jpg
【 #クロノトリガー 】#6「古代の新王」から！オイオイオイアイツし……えっ！？たいしたものですね！？(※ネタバレ注意)【クロノ・トリガー】	https://www.youtube.com/watch?v=PNmlSUY-tkc	https://i.ytimg.com/vi/PNmlSUY-tkc/hqdefault.jpg
【 #スーパーマリオUSA】2回までしかコンティニュー出来ないFC版をやる【＃完全初見】	https://www.youtube.com/watch?v=35E4xpHJ0hw	https://i.ytimg.com/vi/35E4xpHJ0hw/hqdefault.jpg
10000人待機配信スパチャ読み枠	https://www.youtube.com/watch?v=4sdyNLFc88o	https://i.ytimg.com/vi/4sdyNLFc88o/hqdefault.jpg
【 #サンドラの大冒険】唯一無二の操作性！超高難易度レトロゲームを愛するメイド【ワルキューレとの出逢い】	https://www.youtube.com/watch?v=g7w6_NcCFMo	https://i.ytimg.com/vi/g7w6_NcCFMo/hqdefault.jpg
【 前夜祭】10000人になりそうな氷室うつろの雑談【＃雑談】	https://www.youtube.com/watch?v=ghJYfuGizpQ	https://i.ytimg.com/vi/ghJYfuGizpQ/hqdefault.jpg
【 #グラディウス】メイドのグラディウス、メイディウス【＃Gradius】	https://www.youtube.com/watch?v=A1B71WW-Aig	https://i.ytimg.com/vi/A1B71WW-Aig/hqdefault.jpg
近所の駄菓子屋にいるカスのおねえちゃんリターンズ	https://www.youtube.com/watch?v=m6WgtyLA7mw	https://i.ytimg.com/vi/m6WgtyLA7mw/hqdefault.jpg
【 #サンドラの大冒険】超高難易度！癖強傑作レトロゲームで遊ぶメイド【ワルキューレとの出逢い】	https://www.youtube.com/watch?v=ZxTLUkqjwBM	https://i.ytimg.com/vi/ZxTLUkqjwBM/hqdefault.jpg
【＃ドラゴンボールZ KAKAROT】波乱の天下一武道会を勝ち抜くメイド【＃完全初見】	https://www.youtube.com/watch?v=SsYuNh2loao	https://i.ytimg.com/vi/SsYuNh2loao/hqdefault.jpg
【 #サンドラの大冒険】超高難易度レトロゲームに挑戦するメイド【ワルキューレとの出逢い】	https://www.youtube.com/watch?v=1_hcCICJ2Ms	https://i.ytimg.com/vi/1_hcCICJ2Ms/hqdefault.jpg
【 #スーパーマリオランド】ゲームボーイで出来るマリオなるものがあるらしい【＃レトロゲーム】	https://www.youtube.com/watch?v=fZBbQyEomtI	https://i.ytimg.com/vi/fZBbQyEomtI/hqdefault.jpg
【 #クロノトリガー 】#5「とけよ封印呼べよ嵐」から！嵐を呼ぶモーレツ！メイド一団の逆襲【クロノ・トリガー】	https://www.youtube.com/watch?v=Ys36WhVNQww	https://i.ytimg.com/vi/Ys36WhVNQww/hqdefault.jpg
【 #ロックマン5】クリア耐久！ブルース、お前もか【ブルースの罠⁉】	https://www.youtube.com/watch?v=W1qqHUmsuIM	https://i.ytimg.com/vi/W1qqHUmsuIM/hqdefault.jpg
【 #星のカービィスーパーデラックス】最後まで行きたいスーパーうつろデラックス【完全初見】	https://www.youtube.com/watch?v=C2I-hVm_NwY	https://i.ytimg.com/vi/C2I-hVm_NwY/hqdefault.jpg
【 ＃メタルスラッグ2】おねえちゃんが一番楽しいこと見せてやろうね【＃レトロゲーム】	https://www.youtube.com/watch?v=ZD_DvzvH0cY	https://i.ytimg.com/vi/ZD_DvzvH0cY/hqdefault.jpg
【 #がんばれゴエモン2奇天烈将軍マッギネス 】本編後のお楽しみ！ばーちゃ地獄へ行くぞ！【＃レトロゲーム】	https://www.youtube.com/watch?v=rnDCQmMqVhI	https://i.ytimg.com/vi/rnDCQmMqVhI/hqdefault.jpg
【 #雑談 】うつろ帰宅枠【復帰】	https://www.youtube.com/watch?v=8wgTnFCVqmc	https://i.ytimg.com/vi/8wgTnFCVqmc/hqdefault.jpg
近所の駄菓子屋にいるカスのおねえちゃん	https://www.youtube.com/watch?v=YEiVIbP1zrU	https://i.ytimg.com/vi/YEiVIbP1zrU/hqdefault.jpg
【 #朝活】出張で留守にするメイドのさよなら朝枠【＃雑談】	https://www.youtube.com/watch?v=qT7FJ3RzSpM	https://i.ytimg.com/vi/qT7FJ3RzSpM/hqdefault.jpg
【 #クロノトリガー 】#4 「気がつけば原始」から！わたくし、また何かやっちゃいました？【クロノ・トリガー】	https://www.youtube.com/watch?v=2IC2piEs1ps	https://i.ytimg.com/vi/2IC2piEs1ps/hqdefault.jpg
【 #がんばれゴエモン2奇天烈将軍マッギネス 】クリア耐久！ゴエモンシリーズ最高傑作を遊んでいくぞ！【＃レトロゲーム】	https://www.youtube.com/watch?v=qH2KN8JQ50o	https://i.ytimg.com/vi/qH2KN8JQ50o/hqdefault.jpg
【 #ロマサガ2 リメイク 】#12 最終回！ノエルを倒して全てを終わらせるメイド【ロマンシング サガ2 リベンジオブザセブン】	https://www.youtube.com/watch?v=ct43MFRDx20	https://i.ytimg.com/vi/ct43MFRDx20/hqdefault.jpg
【＃ドラゴンボールZ KAKAROT】バーダック編をプレイし、サイヤ人の全てを知るメイド【＃完全初見】	https://www.youtube.com/watch?v=kAClI9J8bEc	https://i.ytimg.com/vi/kAClI9J8bEc/hqdefault.jpg
【 #イチダントアール 】SEGAの名作ミニゲーム集を遊んでいく【＃レトロゲーム】	https://www.youtube.com/watch?v=PtCqHgvGeFI	https://i.ytimg.com/vi/PtCqHgvGeFI/hqdefault.jpg
【 #クロノトリガー 】#3「足跡！追跡!!」から！カエル！湿っぽいのは身体だけにしろ【クロノ・トリガー】	https://www.youtube.com/watch?v=oKwcd1DXyn0	https://i.ytimg.com/vi/oKwcd1DXyn0/hqdefault.jpg
【 #歌枠】未経験から3ヶ月ボイトレしたメイドの伝説の歌枠【＃朝活】	https://www.youtube.com/watch?v=3EepW8lF4_I	https://i.ytimg.com/vi/3EepW8lF4_I/hqdefault.jpg
【 ＃スーパーメトロイド】クリアまで！リドリーを倒してベビーメトロイドを取り戻しメイド【＃レトロゲーム】	https://www.youtube.com/watch?v=FtTWQ32Wm2c	https://i.ytimg.com/vi/FtTWQ32Wm2c/hqdefault.jpg
【 #星のカービィスーパーデラックス】おつとめ終わりの突発デラックス【完全初見】	https://www.youtube.com/watch?v=SfS92Lu3R-U	https://i.ytimg.com/vi/SfS92Lu3R-U/hqdefault.jpg
【 #ロックマン4】クリア耐久！ワイリーの穴は別の博士が埋める、因果とはそういうもの【新たなる野望‼】	https://www.youtube.com/watch?v=_Axar19lgjk	https://i.ytimg.com/vi/_Axar19lgjk/hqdefault.jpg
【＃ドラゴンボールZ】『復活の「F」同時視聴企画！【＃同時視聴】	https://www.youtube.com/watch?v=5VoPeZGxKkg	https://i.ytimg.com/vi/5VoPeZGxKkg/hqdefault.jpg
【 ＃スーパーメトロイド】行けるとこまでどんどん進める！お馴染みのオレンジになりロイド【＃レトロゲーム】	https://www.youtube.com/watch?v=TE2f2gHo1Dk	https://i.ytimg.com/vi/TE2f2gHo1Dk/hqdefault.jpg
【 #クロノトリガー 】#2「廃墟を越えて…」から！完全初見で滅亡確定の未来に挑むメイド【クロノ・トリガー】	https://www.youtube.com/watch?v=Jr-1SWArOPQ	https://i.ytimg.com/vi/Jr-1SWArOPQ/hqdefault.jpg
【 #スーパーメトロイド】メトロイド、おもロイド、やるメイド【完全初見】	https://www.youtube.com/watch?v=IZB0P2UPqLY	https://i.ytimg.com/vi/IZB0P2UPqLY/hqdefault.jpg
【 #ロマサガ2 リメイク 】#11 ワグナスを倒してリベサガ終盤戦へ！七英雄達をどんどん沈めるメイド【ロマンシング サガ2 リベンジオブザセブン】	https://www.youtube.com/watch?v=VVeL91VHvxk	https://i.ytimg.com/vi/VVeL91VHvxk/hqdefault.jpg
【 #1/8192】高評価500いくかクリアするまで終わらない喋りまくり耐久【＃雑談】	https://www.youtube.com/watch?v=qEhuQ-EJbA4	https://i.ytimg.com/vi/qEhuQ-EJbA4/hqdefault.jpg
【＃ドラゴンボールZ】『激突‼100億パワーの戦士たち』『龍拳爆発‼悟空がやらねば誰がやる』同時視聴企画！【＃メタルクウラ】	https://www.youtube.com/watch?v=Q_UXksLTmNQ	https://i.ytimg.com/vi/Q_UXksLTmNQ/hqdefault.jpg
【 #がんばれゴエモンゆき姫救出絵巻 】クリア耐久！ゆき姫救うまでやるぞ！打倒カブキ！【＃レトロゲーム】	https://www.youtube.com/watch?v=jFzJPUVw5PM	https://i.ytimg.com/vi/jFzJPUVw5PM/hqdefault.jpg
【 #がんばれゴエモンゆき姫救出絵巻 】完全初見！がんばれゴエモンシリーズの傑作に挑むメイド【＃レトロゲーム】	https://www.youtube.com/watch?v=UsmBwlfHW0k	https://i.ytimg.com/vi/UsmBwlfHW0k/hqdefault.jpg
【 #クロノトリガー 】#1 完全初見！ついにこの神作をプレイする時が来た！時を駆けるメイド【クロノ・トリガー】	https://www.youtube.com/watch?v=ImHmLxFwvcI	https://i.ytimg.com/vi/ImHmLxFwvcI/hqdefault.jpg
【 #マリオ3】残すところW8のみ！エンディングを見せるメイド【＃スーパーマリオブラザーズ3】	https://www.youtube.com/watch?v=cvh_9c8Vpi8	https://i.ytimg.com/vi/cvh_9c8Vpi8/hqdefault.jpg
【 #ロマサガ2 リメイク 】#10 最高のタイミングで国に舞い降りた真のメイド皇帝、最高の夢小説【ロマンシング サガ2 リベンジオブザセブン】	https://www.youtube.com/watch?v=-YsrXfvgWa0	https://i.ytimg.com/vi/-YsrXfvgWa0/hqdefault.jpg
【 #マリオ3】キッズの頃に2面までいったことのあるメイドのマリオ3【＃スーパーマリオブラザーズ3】	https://www.youtube.com/watch?v=k_2OM-ttGkM	https://i.ytimg.com/vi/k_2OM-ttGkM/hqdefault.jpg
【＃ドラゴンボールZ KAKAROT】トランクス、まさか一人でブウ編を？【＃完全初見】	https://www.youtube.com/watch?v=lY7pzpX4j1U	https://i.ytimg.com/vi/lY7pzpX4j1U/hqdefault.jpg
【＃ドラゴンボールZ】『危険なふたり 超戦士はねむれない』『とびっきりの最強対最強』同時視聴企画！【＃同時視聴】	https://www.youtube.com/watch?v=kBJLSks7G0I	https://i.ytimg.com/vi/kBJLSks7G0I/hqdefault.jpg
